"고유번호","노선","노선명칭","역명칭","역 이미지","운행방향1","운행방향2","엘레베이터 동영상","엘리베이터 자막","지아철 팝업 이미지","사용여부","편의시설 아이콘 이미지 목록","출구정보","전화번호안내","코스1 첫차","코스1 막차","코스2 첫차","코스2 막차"
"27","1","1호선","가산디지털단지","<img src='https://wis.eseoul.go.kr/images/disable/subway/7_344_M.jpg' alt='가산디지털단지 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='가산디지털단지 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@2공단가리봉오거리에스에스패션진도패션영일초등학교은일여자정보산업고교||||2@광명시3공단LG전자진도모피노동부사무소BYC한일합섬||","긴급전화(역무실) : 02-853-3115","가산디지털단지 : 05시47분","가산디지털단지 : 24시26분","가산디지털단지 : 05시04분","가산디지털단지 : 23시48분"
"28","1","1호선","인천","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='인천 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='인천 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@북성동2가3가||","긴급전화(역무실) : 032-772-0784","인천 : 05시00분","인천 : 23시43분","",""
"29","1","1호선","동인천","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='동인천 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='동인천 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@인천백화점미림극장||||2@대한서림한일은행||||3@축현파출소인천여고||||4@화수동송현동||","긴급전화(역무실) : 032-762-2737","동인천 : 05시04분","동인천 : 23시47분","동인천 : 05시43분","동인천 : 24시30분"
"31","1","1호선","제물포","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='제물포 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='제물포 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@인천대학인천전문대학||||2@남구청제일은행수복공원||","긴급전화(역무실) : 032-883-7788","제물포 : 05시08분","제물포 : 23시51분","제물포 : 05시39분","제물포 : 24시26분"
"32","1","1호선","주안","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='주안 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='주안 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@시민회관인천검찰청||||2@5.6수출공단용화사||","긴급전화(역무실) : 032-865-7786","주안 : 05시12분","주안 : 23시55분","주안 : 05시35분","주안 : 24시22분"
"33","1","1호선","간석","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='간석 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='간석 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@주안주공APT시청석바위법원주원고개||||2@한일은행5.6공단우성현대아파트||","긴급전화(역무실) : 032-427-7788","간석 : 05시14분","간석 : 23시57분","간석 : 05시33분","간석 : 24시20분"
"38","1","1호선","송내","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='송내 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='송내 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@경인국도인천대공원종합병원||||2@신도시아파트법원검찰청||","긴급전화(역무실) : 032-662-7788","송내 : 05시07분","송내 : 24시09분","송내 : 05시21분","송내 : 24시08분"
"39","1","1호선","중동","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='중동 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='중동 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@국민은행농협근로복지공단보훈회관남부경찰서송내우체국소사등기소부림관광호텔SK텔레콤소비자보호협회산업보전연구원||||2@경기은행검찰청그린타운노동청부천시청법원상동시장중부경찰서중소기업은행전화국조흥은행제일병원LG전자한전교육청시민회관||","긴급전화(역무실) : 032-665-7775","중동 : 05시09분","중동 : 24시11분","중동 : 05시19분","중동 : 24시06분"
"41","1","1호선","소사","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='소사 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='소사 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@남쪽(2층)||||2@남쪽(1층)||||3@북쪽(1층)||","긴급전화(역무실) : 032-343-3119","소사 : 05시14분","소사 : 24시16분","소사 : 05시14분","소사 : 24시01분"
"42","1","1호선","역곡","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='역곡 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='역곡 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@카톨릭대성가병원국민은행경기은행||||2@유한공전세종병원신천리방면역곡프라자기업은행||","긴급전화(역무실) : 02-2681-7788","역곡 : 05시16분","역곡 : 24시18분","역곡 : 05시12분","역곡 : 23시59분"
"43","1","1호선","온수","<img src='https://wis.eseoul.go.kr/images/disable/subway/7_306_M.jpg' alt='온수 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='온수 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081124113535.gif' alt='수평보행기 이미지' />","||1@온수초등교수궁파출소우신중고교수궁동사무소서울정진학교교통안전공단강서자동차학원온수기계공단||||2@유한공전성공회대학교오정초등교||","긴급전화(역무실) : 02-2616-5771","온수 : 05시18분","온수 : 24시20분","온수 : 05시10분","온수 : 23시57분"
"45","1","1호선","개봉","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='개봉 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='개봉 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@고척동개봉4거리조흥은행외환은행구로성모병원개봉예식장||||2@원풍아파트삼호아파트삼환아파트기업은행상업은행광명시개봉전화국||","긴급전화(역무실) : 02-865-6190","개봉 : 05시24분","개봉 : 24시26분","개봉 : 05시04분","개봉 : 23시51분"
"46","1","1호선","구일","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='구일 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='구일 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@구로주공하이츠한신아파트동양공업전문대방향SK텔레콤중앙유통단지||","긴급전화(역무실) : 02-2639-3259","구일 : 05시26분","구일 : 24시28분","구일 : 05시02분","구일 : 23시49분"
"47","1","1호선","구로","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='구로 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='구로 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@하나은행애경백화점||||2@공구상가국민은행||","긴급전화(역무실) : 02-830-7788","구로 : 05시00분","구로 : 24시03분","구로 : 05시00분","구로 : 23시47분"
"48","1","1호선","신도림","<img src='https://wis.eseoul.go.kr/images/disable/subway/2_104_M.jpg' alt='신도림 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='신도림 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@솔빛고시학원하나은행종합병원한국타이어대성산업||||2@도림제2동사무소도림교회풍물시장구로구민생활체육관기산환승주차장커피클럽기아특수강||","긴급전화(역무실) : 02-2639-3310","신도림 : 05시02분","신도림 : 24시05분","신도림 : 05시07분","신도림 : 24시27분"
"49","1","1호선","영등포","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='영등포 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='영등포 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@우체국신세계백화점||||2@영등포1동사무소우신초등교||||3@롯데백화점삼보빌딩||","긴급전화(역무실) : 02-834-7787","영등포 : 05시04분","영등포 : 24시07분","영등포 : 05시05분","영등포 : 24시24분"
"50","1","1호선","신길","<img src='https://wis.eseoul.go.kr/images/disable/subway/5_233_M.jpg' alt='신길 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='신길 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@영등포역(구)OB맥주||","긴급전화(역무실) : 02-812-0720","신길 : 05시07분","신길 : 24시10분","신길 : 05시33분","신길 : 24시22분"
"51","1","1호선","대방","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='대방 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='대방 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@삼두아파트||||2@올림픽대로방면||||3@신양파출소성애병원공군회관해군회관한빛예식장||||4@국정교과서유한양행||||5@현대자동차서비스||","긴급전화(역무실) : 02-815-4066","대방 : 05시08분","대방 : 24시11분","대방 : 05시31분","대방 : 24시20분"
"53","1","1호선","용산","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='용산 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='용산 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@용산역광장용사의집세계일보||||2@양지학원국제빌딩중대부속병원웨딩홀서부역전자상가전자랜드농협중앙회국민은행데이콤||","긴급전화(역무실) : 02-792-7788","용산 : 05시14분","용산 : 24시17분","용산 : 05시25분","용산 : 24시14분"
"54","1","1호선","남영","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='남영 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='남영 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@용산구청선린상고신광여고서울은행숙명여대효창공원외환은행주택은행기업은행남영파출소전쟁기념관||","긴급전화(역무실) : 02-6110-1331","남영 : 05시17분","남영 : 24시20분","남영 : 05시23분","남영 : 24시12분"
"60","1","1호선","동대문","<img src='https://wis.eseoul.go.kr/images/disable/subway/1_60_M.jpg' alt='동대문 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","http://wis.seoul.go.kr/rest/file/thumbnail/iyl0p4dmz1kcb38ty485liqv2h55fo5e/1","승강기 위치는 8번출구 뒤쪽에 있습니다.      승강기를 이용하여 지하1층 대합실로 내려가십시오.      우측 방향으로 이동하신 후 승강기를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228171736.jpg' alt='동대문 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@종로5가 창신2동 율곡로 방면 동대문 성곽공원 덕산파출소 서울디자인지원센터 종로노인종합복지관||||2@창신동숭인동 창신2동 주민센터 율곡로 방면 동대문 성곽공원||||3@창신동숭인동 창신초등학교 종로구민회관 기업은행||||4@신설동 창신1동 주민센터 숭신초등학교 문구완구 도매상가||||5@청계천 동대문(흥인지문) 동대문종합상가 평화시장||||6@청계천 동대문(흥인지문) 동대문역사문화공원 동대문종합상가 평화시장||","긴급전화(역무실) : 02-6110-1281","동대문 : 05시31분","동대문 : 23시12분","동대문 : 05시19분","동대문 : 23시34분"
"189","4","4호선","숙대입구","<img src='https://wis.eseoul.go.kr/images/disable/subway/4_189_M.jpg' alt='숙대입구 이미지' NAME='stationImg' ID='stationImg'/>","당고개","오이도","http://wis.seoul.go.kr/rest/file/thumbnail/mfk4zkipxnpk5nbbcivd7e668edd3l78/1","승강기 위치는 9번 출구쪽에 있습니다.      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      우측 방향으로 이동하여 개찰구를 지나가십시오.      좌 우측 승강기를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228180709.jpg' alt='숙대입구 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@갈월동 남영치안센터 수도중.고등공민학교||||2@갈월동 남영동주민센터 후암동주민센터 삼광초등학교 서울특별시교육시설관리사업소||||3@용산중.고교 남영동우체국 방위사업청 국방홍보원||||4@남영동||||5@남영동 서울시장애인일자리 통합지원센터||||6@삼각지방면 주한미국대사관 공보과 미국대사관 아메리칸센터 기업은행||||7@용산경찰서방면 국민건강보험공단 용산지사 선린중학교 선린인터넷고등학교 신광여중.고교 신광초등학교 남영역방면 서울시립청소년미디어센터 여성아동청소년 경찰지원센터 국민연금공단 용산지사||||8@청파동 효창운동장||||9@효창운동장||||10@서울역방면 숙명여자대학교||","긴급전화(역무실) : 02-6110-4271","숙대입구 : 05시47분","숙대입구 : 24시24분","숙대입구 : 05시52분","숙대입구 : 24시45분"
